,attack,classes,collectionText,cost,dbfId,durability,dust,entourage,faction,flavor,health,howToEarnGolden,id,mechanics,multiClassGroup,name,overload,playRequirements,playerClass,race,rarity,set,spellDamage,text,type
1026,,,,3.0,238.0,,"[100, 800, 20, 100]",,,Spirit wolves are like regular wolves with pom-poms.,,,EX1_248,,,Feral Spirit,2.0,{'REQ_NUM_MINION_SLOTS': 1},SHAMAN,,RARE,EXPERT1,,Summon two 2/3 Spirit Wolves with <b>Taunt</b>. <b>Overload:</b> (2),SPELL
1030,,,,2.0,2296.0,,"[100, 800, 20, 100]",,,"This is better than Arcane Explosion, so I guess warriors are finally getting revenge on mages for Mortal Strike being worse than Fireball.",,"Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",BRM_015,,,Revenge,,,WARRIOR,,RARE,BRM,,"Deal $1 damage to all minions. If you have 12 or less Health, deal $3 damage instead.",SPELL
1032,,,,1.0,41577.0,,,,,,,,CFM_621t,,,Kazakus Potion,,,NEUTRAL,,,GANGS,,"{0}
{1}",SPELL
1035,,,,0.0,40043.0,,,,,,,,TB_ClassRandom_Hunter,,,Second Class: Hunter,,,HUNTER,,,TB,,Add Hunter cards to your deck.,SPELL
1036,,,,0.0,38652.0,,"[400, 1600, 100, 400]",,,,,,OG_195b,,,Big Wisps,,,DRUID,,EPIC,OG,,Give your minions +2/+2.,SPELL
1040,,,,0.0,2406.0,,,,,,,,XXX_057,,,Destroy Target Secrets,,"{'REQ_HERO_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,CHEAT,,Choose a hero. Destroy all <b>Secrets</b> controlled by that hero.,SPELL
1041,,,,1.0,564.0,,,,,You'd think you'd be able to control your missiles a little better since you're a powerful mage and all.,,Unlocked at Level 32.,EX1_277,['ImmuneToSpellpower'],,Arcane Missiles,,,MAGE,,FREE,CORE,,Deal $3 damage randomly split among all enemies.,SPELL
1047,,,,0.0,2177.0,,,,,,,,GVG_041b,,,Dark Wispers,,"{'REQ_MINION_TARGET': 0, 'REQ_NUM_MINION_SLOTS': 1}",DRUID,,,GVG,,Summon 5 Wisps.,SPELL
1048,,,,0.0,41667.0,,,,,,,,TB_CoOpv3_201,,,Cast from Shadow,,,ROGUE,,,TB,,Destroy all undamaged minions. Return the rest to their owner's hand.,SPELL
1057,,,,2.0,519.0,,"[40, 400, 5, 50]",,,"""Dang, that's cold."" - appropriate response to Freezing Trap, or a mean joke.",,,EX1_611,['SECRET'],,Freezing Trap,,,HUNTER,,COMMON,EXPERT1,,"<b>Secret:</b> When an enemy minion attacks, return it to its owner's hand. It costs (2) more.",SPELL
1063,,,,6.0,1995.0,,"[100, 800, 20, 100]",,,Druidic recycling involves putting plastics in one bin and enemy minions in another bin.,,,GVG_031,,,Recycle,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,RARE,GVG,,Shuffle an enemy minion into your opponent's deck.,SPELL
1069,,,,0.0,38700.0,,,,,,,,TB_PickYourFate_6,,,Fate: Portals,,,NEUTRAL,,,TB,,Shuffle 10 Unstable Portals into each player's deck.,SPELL
1071,,,,4.0,40327.0,,,,,,,,KARA_09_07heroic,,,Steal Life,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,KARA,,Deal $5 damage. Restore #5 Health to your hero.,SPELL
1079,,,,4.0,40860.0,,,,,,,,KARA_09_05heroic,,,Summon Kil'rek,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,KARA,,Summon Kil'rek.,SPELL
1080,,,,4.0,38994.0,,,,,,,,TB_FactionWar_Rag1,,,"DIE, INSECT!",,,NEUTRAL,,,TB,,"Your hero power becomes ""Deal $8 damage to random enemy.""",SPELL
1082,,,,0.0,1589.0,,,,,,,,XXX_015,,,Crash,,,NEUTRAL,,COMMON,CHEAT,,Crash the game.,SPELL
1083,,,,0.0,40386.0,,,,,,,,TB_CoOpv3_002,,,Twisted Light,,,PRIEST,,,TB,,Restore 30 health to Nefarian. Deal 30 damage to all other minions.,SPELL
1086,,,,0.0,25395.0,,,,,,,,LOEA16_15,,,Ysera's Tear,,,NEUTRAL,,,LOE,,Gain 4 Mana Crystals this turn only.,SPELL
1087,,,,2.0,1124.0,,,,,"Grow your own mana crystals with this Mana Crystal Growth Kit, only 39.99!",,Unlocked at Level 23.,CS2_013,,,Wild Growth,,,DRUID,,FREE,CORE,,Gain an empty Mana Crystal.,SPELL
1088,,,,8.0,42479.0,,,,,,,,TB_SPT_DpromoEX1_312,,,Twisting Nether?,,,WARLOCK,,EPIC,TB,,This doesn't look like Twisting Nether...,SPELL
1090,,,,2.0,2304.0,,"[40, 400, 5, 50]",,,"If you are thinking about visiting Moonbrook, you better roll deep.",,"Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",BRM_007,,,Gang Up,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",ROGUE,,COMMON,BRM,,Choose a minion. Shuffle 3 copies of it into your deck.,SPELL
1091,,,,0.0,1838.0,,,,,,,,XXX_045,,,Steal Card,,,NEUTRAL,,COMMON,CHEAT,,Steal a random card from your opponent.,SPELL
1093,,,,0.0,14282.0,,,,,,,,LOEA02_03,,,Wish for Power,,,NEUTRAL,,,LOE,,<b>Discover</b> a spell.,SPELL
1099,,,,0.0,2332.0,,,,,,,,XXX_052,,,Grant Mega-Windfury,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,CHEAT,,Give a minion <b>Mega-Windfury</b>.,SPELL
1102,,,,0.0,25334.0,,,,,,,,LOEA04_31b,,,No Way!,,,NEUTRAL,,,LOE,,Do nothing.,SPELL
1119,,,,10.0,38770.0,,"[400, 1600, 100, 400]",,,"We ran out of space for ""DOOOOOOOOOOOM!!!!!""",,,OG_239,,,DOOM!,,,WARLOCK,,EPIC,OG,,Destroy all minions. Draw a card for each.,SPELL
1124,,,,6.0,39635.0,,,,,,,,KARA_07_08,,,Dragons Free!,,,NEUTRAL,,,KARA,,Summon a random Dragon.,SPELL
1125,,,,1.0,2659.0,,,,,,,,TB_008,,,Rotten Banana,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,TB,,Deal $1 damage.,SPELL
1126,,,,5.0,23.0,,"[400, 1600, 100, 400]",,,"My advice to you is to avoid Doom, if possible.",,,EX1_320,,,Bane of Doom,,{'REQ_TARGET_TO_PLAY': 0},WARLOCK,,EPIC,EXPERT1,,"Deal $2 damage to a character. If that kills it, summon a random Demon.",SPELL
1128,,,,1.0,2880.0,,,,,-,,,LOE_008,,,Eye of Hakkar,,{'REQ_MINION_TARGET': 0},NEUTRAL,,,LOE,,Take a secret from your opponent's deck and put it into the battlefield.,SPELL
1137,,,,0.0,2243.0,,,,,,,,XXX_049,,,Destroy all Mana,,"{'REQ_HERO_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,CHEAT,,Destroy all of a player's Mana Crystals.,SPELL
1144,,,,10.0,19616.0,,,,,,,,LOEA16_5,,,Mirror of Doom,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,LOE,,Fill your board with 3/3 Mummy Zombies.,SPELL
1151,,,,2.0,41414.0,,"[400, 1600, 100, 400]",,,"If you're sleeping with the fishes, we highly suggest not bringing an electric blanket.",,,CFM_716,,,Sleep with the Fishes,,,WARRIOR,,EPIC,GANGS,,Deal $3 damage to all damaged minions.,SPELL
1159,,,,7.0,3007.0,,"[100, 800, 20, 100]",,,Everyfin is cool when you're part of a murloc team!,,"Crafting unlocked in The Ruined City, in the League of Explorers adventure.",LOE_113,,,Everyfin is Awesome,,,SHAMAN,,RARE,LOE,,"Give your minions +2/+2.
Costs (1) less for each Murloc you control.",SPELL
1160,,,,5.0,41616.0,,,,,,,,CFM_621t20,,,Netherbloom,,,NEUTRAL,,,GANGS,,Summon a 5/5 Demon.,SPELL
1165,,,,1.0,990.0,,"[40, 400, 5, 50]",,,Rogues conceal everything but their emotions.  You can't get 'em to shut up about feelings.,,,EX1_128,,,Conceal,,,ROGUE,,COMMON,EXPERT1,,Give your minions <b>Stealth</b> until your next turn.,SPELL
1171,,,,5.0,435.0,,"[100, 800, 20, 100]",,,C'mon Molten Giant!!,,,EX1_365,,,Holy Wrath,,{'REQ_TARGET_TO_PLAY': 0},PALADIN,,RARE,EXPERT1,,Draw a card and deal damage equal to its Cost.,SPELL
1175,,,,1.0,38684.0,,,,,,,,LOEA16_20,,,Blessing of the Sun,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,LOE,,Give a minion <b>Immune</b> this turn.,SPELL
1177,,,,2.0,2367.0,,,,,,,,BRMA12_8,,,Chromatic Mutation,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,BRM,,Transform a minion into a 2/2 Chromatic Dragonkin.,SPELL
1178,,,,3.0,2697.0,,,,,,,,BRMC_95h,,,Core Hound Puppies,,,NEUTRAL,,,TB,,Summon two 2/4 Core Hound Pups.,SPELL
1181,,,,4.0,1845.0,,,,,,,,PRO_001b,,,Rogues Do It...,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,PROMO,,Deal $4 damage. Draw a card.,SPELL
1182,,,,2.0,2514.0,,"[40, 400, 5, 50]",,,MOMMMMMYYYYYYYYY!!!,,,AT_053,,,Ancestral Knowledge,2.0,,SHAMAN,,COMMON,TGT,,Draw 2 cards. <b>Overload:</b> (2),SPELL
1183,,,,2.0,1929.0,,"[100, 800, 20, 100]",,,The denizens of Azeroth have no idea how much work goes into stabilizing portals.  We spend like 30% of GDP on portal upkeep.,,,GVG_003,,,Unstable Portal,,,MAGE,,RARE,GVG,,Add a random minion to your hand. It costs (3) less.,SPELL
1189,,,,4.0,77.0,,,,,"There was going to be a pun in this flavor text, but it just came out baa-d.",,Unlocked at Level 47.,CS2_022,,,Polymorph,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",MAGE,,FREE,CORE,,"Transform a minion
into a 1/1 Sheep.",SPELL
1192,,,,4.0,147.0,,"[100, 800, 20, 100]",,,Start with a powerful minion and stir in Shadowflame and you have a good time!,,,EX1_303,,,Shadowflame,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,RARE,EXPERT1,,Destroy a friendly minion and deal its Attack damage to all enemy minions.,SPELL
1195,,,,1.0,2658.0,,,,,,,,TB_007,,,Deviate Banana,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,TB,,Swap a minion's Attack and Health.,SPELL
1197,,,,0.0,14284.0,,,,,,,,LOEA02_05,,,Wish for Glory,,,NEUTRAL,,,LOE,,<b>Discover</b> a minion.,SPELL
1201,,,,4.0,38433.0,,"[100, 800, 20, 100]",,,"It's more succinct than ""Shadow Word: Suck Into Vortex.""",,,OG_100,,,Shadow Word: Horror,,,PRIEST,,RARE,OG,,Destroy all minions with 2 or less Attack.,SPELL
1207,,,,3.0,2678.0,,,,,,,,BRMA05_3H,,,Living Bomb,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,BRM,,"Choose an enemy minion. If it lives until your next turn, deal $10 damage to all enemies.",SPELL
1208,,,,5.0,86.0,,"[100, 800, 20, 100]",,,Is the sky falling?  Yes.  Yes it is.,,,NEW1_007,['CHOOSE_ONE'],,Starfall,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",DRUID,,RARE,EXPERT1,,<b>Choose One -</b> Deal $5 damage to a minion; or $2 damage to all enemy minions.,SPELL
1213,,,,2.0,896.0,,"[100, 800, 20, 100]",,,"Not only does it reveal your enemies, but it's also great for parties!",,,EX1_544,,,Flare,,,HUNTER,,RARE,EXPERT1,,All minions lose <b>Stealth</b>. Destroy all enemy <b>Secrets</b>. Draw a card.,SPELL
1217,,,,1.0,299.0,,"[40, 400, 5, 50]",,,"If you combine it with Spooned Lightning and Knived Lightning, you have the full dining set.",,,EX1_251,,,Forked Lightning,2.0,{'REQ_MINIMUM_ENEMY_MINIONS': 2},SHAMAN,,COMMON,EXPERT1,,Deal $2 damage to 2 random enemy minions. <b>Overload:</b> (2),SPELL
1224,,,,1.0,903.0,,"[400, 1600, 100, 400]",,,"The seething wrath is just beneath the surface.  Beneath that is wild abandon, followed by slight annoyance.",,,EX1_549,,,Bestial Wrath,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0, 'REQ_TARGET_WITH_RACE': 20}",HUNTER,,EPIC,EXPERT1,,Give a friendly Beast +2 Attack and <b>Immune</b> this turn.,SPELL
1225,,,,0.0,1701.0,,,,,,,,XXX_025,,,Do Nothing,,,NEUTRAL,,COMMON,CHEAT,,This does nothing.,SPELL
1227,,,,0.0,40317.0,,,,,,,,TB_CoOpv3_008,,,Flame Missiles,,,NEUTRAL,,,TB,,Deal 10 damage randomly split among all other characters.,SPELL
1231,,,,4.0,1064.0,,"[100, 800, 20, 100]",,,"""Look, it's not just about waving daggers around really fast.  It's a lot more complicated than that."" - Shan, Rogue Trainer",,,CS2_233,,,Blade Flurry,,{'REQ_WEAPON_EQUIPPED': 0},ROGUE,,RARE,EXPERT1,,Destroy your weapon and deal its damage to all enemy minions.,SPELL
1248,,,,0.0,182.0,,,,,,,,EX1_178b,,,Uproot,,,DRUID,,,EXPERT1,,+5 Attack.,SPELL
1263,,,,3.0,1323.0,,,,,,,,TU4a_004,,,Hogger SMASH!,,"{'REQ_ENEMY_TARGET': 0, 'REQ_HERO_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,MISSIONS,,Deal 4 damage.,SPELL
1267,,,,2.0,785.0,,,,,"It's okay, he deserved it.",,Unlocked at Level 47.,CS2_108,,,Execute,,"{'REQ_DAMAGED_TARGET': 0, 'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARRIOR,,FREE,CORE,,Destroy a damaged enemy minion.,SPELL
1268,,,,6.0,38395.0,,"[100, 800, 20, 100]",,,Aren't Thistles prickly?  Why would you drink them? I don't get Rogues.,,,OG_073,,,Thistle Tea,,{'REQ_MINION_TARGET': 0},ROGUE,,RARE,OG,,Draw a card. Add 2 extra copies of it to your hand.,SPELL
1269,,,,5.0,38418.0,,"[400, 1600, 100, 400]",,,What's in there? I bet it's cookie recipes!,,,OG_090,,,Cabalist's Tome,,,MAGE,,EPIC,OG,,Add 3 random Mage spells to your hand.,SPELL
1270,,,,0.0,2411.0,,,,,,,,XXX_058,,,Weapon Nerf,,,NEUTRAL,,COMMON,CHEAT,,Give a weapon a negative enchantment.,SPELL
1272,,,,2.0,2289.0,,"[100, 800, 20, 100]",,,Chocolate lava cake is shockingly delicious.,,"Crafting unlocked in Molten Core, in the Blackrock Mountain adventure.",BRM_011,,,Lava Shock,,{'REQ_TARGET_TO_PLAY': 0},SHAMAN,,RARE,BRM,,"Deal $2 damage.
Unlock your <b>Overloaded</b> Mana Crystals.",SPELL
1281,,,,3.0,40306.0,,,,,,,,KARA_07_06heroic,,,Demons Loose!,,,NEUTRAL,,,KARA,,Summon a random Demon.,SPELL
1287,,,,3.0,366.0,,"[400, 1600, 100, 400]",,,"While it's fun to intercept enemy lightning bolts, a spellbender much prefers to intercept opposing Marks of the Wild.  It just feels meaner.  And blood elves... well, they're a little mean.",,,tt_010,['SECRET'],,Spellbender,,,MAGE,,EPIC,EXPERT1,,"<b>Secret:</b> When an enemy casts a spell on a minion, summon a 1/3 as the new target.",SPELL
1291,,,,2.0,1927.0,,"[40, 400, 5, 50]",,,Calling something a flamecannon really doesn't do much to distinguish it from other goblin devices.,,,GVG_001,,,Flamecannon,,{'REQ_MINIMUM_ENEMY_MINIONS': 1},MAGE,,COMMON,GVG,,Deal $4 damage to a random enemy minion.,SPELL
1303,,,,0.0,578.0,,,,,,,,EX1_178a,,,Rooted,,,DRUID,,,EXPERT1,,+5 Health and <b>Taunt</b>.,SPELL
1304,,,,0.0,451.0,,,,,,,,EX1_164a,,,Nourish,,,DRUID,,,EXPERT1,,Gain 2 Mana Crystals.,SPELL
1311,,,,3.0,40307.0,,,,,,,,KARA_07_07heroic,,,Haywire Mech!,,,NEUTRAL,,,KARA,,Summon a random Mech.,SPELL
1312,,,,0.0,1561.0,,,,,,,,XXX_012,,,Bounce,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,CHEAT,,Return a minion to its owner's hand.,SPELL
1313,,,,0.0,40037.0,,,,,,,,TB_ClassRandom_Warlock,,,Second Class: Warlock,,,WARLOCK,,,TB,,Add Warlock cards to your deck.,SPELL
1318,,,,5.0,1522.0,,"[100, 800, 20, 100]",,,This card causes double the trouble AND double the fun.,,,EX1_355,,,Blessed Champion,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PALADIN,,RARE,EXPERT1,,Double a minion's Attack.,SPELL
1332,,,,0.0,39887.0,,,,,,,,XXX_107,['ImmuneToSpellpower'],,Set Health to 1,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,CHEAT,,"Set a character's health to 1, and remove all armour.",SPELL
1335,,,,2.0,38913.0,,"[40, 400, 5, 50]",,,"Wait, how can you have a light in the dark?  If you turn on a light while it’s dark, doesn’t that mean it’s no longer dark?",,,OG_311,,,A Light in the Darkness,,,PALADIN,,COMMON,OG,,"<b>Discover</b> a minion.
Give it +1/+1.",SPELL
1349,,,,2.0,42162.0,,,,,,,,TB_SPT_DPromoSecret2,['SECRET'],,Visions of the Crusader,,,WARRIOR,,,TB,,"<b>Secret:</b> When your opponent summons a minion with <b>Taunt</b>, change all minions'
attacks to 1.",SPELL
1350,,,,0.0,38413.0,,"[400, 1600, 100, 400]",,,WARNING: This flame is not to be used unless you are a licensed acolyte of the Old Gods.,,,OG_086,,,Forbidden Flame,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",MAGE,,EPIC,OG,,Spend all your Mana. Deal that much damage to a minion.,SPELL
1355,,,,0.0,2226.0,,,,,,,,GVG_032a,,,Gift of Mana,,,DRUID,,,GVG,,Give each player a Mana Crystal.,SPELL
1357,,,,2.0,585.0,,"[40, 400, 5, 50]",,,It traps your food AND cooks it for you!,,,EX1_610,['SECRET'],,Explosive Trap,,,HUNTER,,COMMON,EXPERT1,,"<b>Secret:</b> When your hero is attacked, deal $2 damage to all enemies.",SPELL
1360,,,,1.0,376.0,,"[40, 400, 5, 50]",,,Good idea: Buffing your minions.  Bad idea: Starting a conversation in the Barrens.,,,CS1_129,,,Inner Fire,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,COMMON,EXPERT1,,Change a minion's Attack to be equal to its Health.,SPELL
1363,,,,2.0,39160.0,,"[100, 800, 20, 100]",,,"""I know some new tricks, a lot of good tricks. I will show them to you. Medivh will not mind at all if I do.""",,"Crafting unlocked in the Menagerie, in One Night in Karazhan.",KAR_004,['SECRET'],,Cat Trick,,,HUNTER,,RARE,KARA,,"<b>Secret:</b> After your opponent casts a spell, summon a 4/2 Panther with <b>Stealth</b>.",SPELL
1368,,,,4.0,39662.0,,,,,,,,KARA_09_05,,,Summon Kil'rek,,{'REQ_NUM_MINION_SLOTS': 1},NEUTRAL,,,KARA,,Summon Kil'rek.,SPELL
1371,,,,1.0,1694.0,,,,,,,,EX1_014t,,,Bananas,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,EXPERT1,,Give a minion +1/+1.,SPELL
1374,,,,0.0,38333.0,,"[40, 400, 5, 50]",,,,,,OG_047b,,,Evolve Scales,,,DRUID,,COMMON,OG,,Gain 8 Armor.,SPELL
1377,,,,3.0,39495.0,,"[100, 800, 20, 100]",,,Form ranks! Everyone into the King's Tuskarr Defense!,,"Crafting unlocked in the Parlor, in One Night in Karazhan.",KAR_026,,,Protect the King!,,"{'REQ_MINIMUM_ENEMY_MINIONS': 1, 'REQ_NUM_MINION_SLOTS': 1}",WARRIOR,,RARE,KARA,,"For each enemy minion, summon a 1/1 Pawn with <b>Taunt</b>.",SPELL
1379,,,,0.0,40532.0,,,,,,,,TB_CoOpv3_011,,,Don't Push Me!,,,NEUTRAL,,,TB,,He's getting angry....,SPELL
1380,,,,2.0,40301.0,,,,,,,,KARA_08_05H,,,Terrifying Roar,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINIMUM_ENEMY_MINIONS': 1, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,KARA,,Return an enemy minion to your opponent's hand.,SPELL
1382,,,,10.0,19615.0,,,,,,,,LOEA16_4,['ImmuneToSpellpower'],,Timepiece of Horror,,,NEUTRAL,,,LOE,,Deal $10 damage randomly split among all enemies.,SPELL
1391,,,,5.0,41618.0,,,,,,,,CFM_621t22,,,Kingsblood,,,NEUTRAL,,,GANGS,,Draw 2 cards.,SPELL
1397,,,,2.0,1091.0,,"[100, 800, 20, 100]",,,Sometimes it's as simple as putting on a fake mustache and pointing at someone else.,,,EX1_533,['SECRET'],,Misdirection,,,HUNTER,,RARE,EXPERT1,,"<b>Secret:</b> When an enemy attacks your hero, instead it attacks another random character.",SPELL
1398,,,,2.0,1809.0,,"[40, 400, 5, 50]",,,"It's like birth, except you're an adult and you were just dead a second ago.",,"Crafting unlocked in The Military Quarter, in the Naxxramas adventure.",FP1_025,,,Reincarnate,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",SHAMAN,,COMMON,NAXX,,"Destroy a minion, then return it to life with full Health.",SPELL
1400,,,,7.0,1004.0,,,,,"When the ground is on fire, you should <i>not</i> stop, drop, and roll.",,Unlocked at Level 51.,CS2_032,,,Flamestrike,,,MAGE,,COMMON,CORE,,Deal $4 damage to all enemy minions.,SPELL
1404,,,,2.0,404.0,,"[100, 800, 20, 100]",,,It was just a flesh wound.,,,CS2_038,,,Ancestral Spirit,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",SHAMAN,,RARE,EXPERT1,,"Give a minion ""<b>Deathrattle:</b> Resummon this minion.""",SPELL
1408,,,,3.0,40297.0,,"[100, 800, 20, 100]",,,The secret ingredient in Kazakus's award-winning chili recipe.,,,CFM_065,,,Volcanic Potion,,,MAGE,,RARE,GANGS,,Deal $2 damage to all minions.,SPELL
1409,,,,3.0,286.0,,"[100, 800, 20, 100]",,,Rumor has it that Deathwing brought about the Cataclysm after losing a game to this card.  We may never know the truth.,,,EX1_594,['SECRET'],,Vaporize,,,MAGE,,RARE,EXPERT1,,"<b>Secret:</b> When a minion attacks your hero, destroy it.",SPELL
1412,,,,0.0,2630.0,,,,,,,,XXX_059,,,Destroy Hero's Stuff,,"{'REQ_HERO_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,CHEAT,,"Destroy target hero's hero power, weapon, deck, hand, minions, and secrets.",SPELL
1414,,,,1.0,727.0,,,,,"This spell has been renamed so many times, even paladins don’t know what it should be called anymore.",,Unlocked at Level 23.,EX1_371,,,Hand of Protection,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PALADIN,,FREE,CORE,,Give a minion <b>Divine Shield</b>.,SPELL
1416,,,,0.0,25400.0,,,,,,,,LOEA16_10,,,Hakkari Blood Goblet,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,LOE,,Transform a minion into a 2/1 Pit Snake.,SPELL
1420,,,,0.0,468.0,,,,,,,,EX1_155a,,,Mark of Nature,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,,EXPERT1,,+4 Attack.,SPELL
1433,,,,4.0,40957.0,,"[40, 400, 5, 50]",,,"There's a fine line between ""potion"" and ""grenade"". Wait. Actually, there's not.",,,CFM_608,,,Blastcrystal Potion,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,COMMON,GANGS,,Destroy a minion and one of your Mana Crystals.,SPELL
1434,,,,0.0,2684.0,,,,,,,,XXX_060,['ImmuneToSpellpower'],,Damage All,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,CHEAT,,Set the Health of a character to 0.,SPELL
1435,,,,3.0,40562.0,,,,,,,,KARA_13_12,,,Demonic Presence,,,NEUTRAL,,,KARA,,"Draw 2 cards.
Gain 10 Armor.",SPELL
1446,,,,0.0,137.0,,,,,,,,EX1_154b,,,Wrath,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,,EXPERT1,,Deal $1 damage to a minion. Draw a card.,SPELL
1447,,,,2.0,447.0,,,,,This spell is much better than Arcane Implosion.,,Unlocked at Level 28.,CS2_025,,,Arcane Explosion,,,MAGE,,FREE,CORE,,Deal $1 damage to all enemy minions.,SPELL
1451,,,,0.0,2245.0,,,,,,,,XXX_051,,,Make Immune,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,CHEAT,,Permanently make a character <b>Immune</b>.,SPELL
1455,,,,1.0,2648.0,,"[100, 800, 20, 100]",,,Competition can be an inspiration to improve oneself.  Or kill all the competitors.,,,AT_073,['SECRET'],,Competitive Spirit,,,PALADIN,,RARE,TGT,,"<b>Secret:</b> When your turn starts, give your minions +1/+1.",SPELL
1460,,,,3.0,629.0,,"[100, 800, 20, 100]",,,"An umbrella won't be effective, I'm afraid.",,,EX1_259,,,Lightning Storm,2.0,,SHAMAN,,RARE,EXPERT1,,Deal $2-$3 damage to all enemy minions. <b>Overload:</b> (2),SPELL
1465,,,,1.0,636.0,,,,,"The way to tell seasoned warriors from novice ones: the novices yell ""wheeeee"" while whirlwinding.",,Unlocked at Level 32.,EX1_400,,,Whirlwind,,,WARRIOR,,COMMON,CORE,,Deal $1 damage to ALL minions.,SPELL
1467,,,,0.0,25086.0,,,,,,,,LOEA04_28b,,,Wade Through,,,NEUTRAL,,,LOE,,Gain a Mana Crystal,SPELL
1470,,,,4.0,42232.0,,,,,,,,TB_SPT_DPromoSpellPortal2,,,Stampede,,,NEUTRAL,,,TB,,Summon 2 Hell Bovines. Give all Hell Bovines <b>Charge</b>.,SPELL
1474,,,,0.0,1759.0,,,,,,,,XXX_043,,,Mill 30,,"{'REQ_HERO_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,CHEAT,,Put 30 cards from a hero's deck into his graveyard.,SPELL
1476,,,,2.0,814.0,,"[40, 400, 5, 50]",,,A great sniper hits the spot.  Just like a delicious flank of boar. Mmmmm.,,,EX1_609,['SECRET'],,Snipe,,,HUNTER,,COMMON,EXPERT1,,"<b>Secret:</b> After your opponent plays a minion, deal $4 damage to it.",SPELL
1480,,,,0.0,40358.0,,,,,,,,TB_CoOpv3_003,,,Bamboozle,,,NEUTRAL,,,TB,,Swap player's hands.,SPELL
1481,,,,1.0,41591.0,,,,,,,,CFM_621t11,,,Lesser Potion,,,NEUTRAL,,,GANGS,,Create a 1-Cost spell.,SPELL
1504,,,,2.0,2094.0,,"[100, 800, 20, 100]",,,Real hunters tame hungry crabs.,,,GVG_017,,,Call Pet,,,HUNTER,,RARE,GVG,,"Draw a card.
If it's a Beast, it costs (4) less.",SPELL
